name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_6_0,jobshop,B,6,0,milp,scip-bigm,OPTIMAL,True,42,0.0221,0.0,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,milp,gurobi-bigm,OPTIMAL,True,42,0.0498,0.0,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,milp,cplex-bigm,OPTIMAL,True,42,0.0512,0.0,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,milp,highs-hull,OPTIMAL,True,42,2.1634,69.85,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,milp,gurobi-ind,OPTIMAL,True,42,0.0229,0.0,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,milp,cplex-ind,OPTIMAL,True,42,0.0718,86.79,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,cp,gecode,OPTIMAL,True,42,0.1165,14.95,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,cp,cpsat,OPTIMAL,True,42,0.0031,0.0,42,42,42,30.0
B_jobshop_7_0,jobshop,B,7,0,omt,z3,OPTIMAL,True,45,0.1747,35.88,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,omt,optimathsat,OPTIMAL,True,45,0.1202,7.39,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,cbc-bigm,OPTIMAL,True,45,8.289,109.86,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,highs-bigm,OPTIMAL,True,45,1.4043,68.17,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,scip-bigm,OPTIMAL,True,45,0.5489,0.0,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,gurobi-bigm,OPTIMAL,True,45,0.1073,56.76,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,cplex-bigm,OPTIMAL,True,45,0.2583,60.73,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,highs-hull,OPTIMAL,True,45,11.6319,82.97,,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,gurobi-ind,OPTIMAL,True,45,0.0406,0.0,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,milp,cplex-ind,OPTIMAL,True,45,0.3711,88.52,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,cp,gecode,OPTIMAL,True,45,0.1181,16.28,45,45,45,30.0
B_jobshop_7_0,jobshop,B,7,0,cp,cpsat,OPTIMAL,True,45,0.0038,0.0,45,45,45,30.0
B_jobshop_8_0,jobshop,B,8,0,omt,z3,OPTIMAL,True,54,0.6946,36.57,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,omt,optimathsat,OPTIMAL,True,54,0.6377,11.14,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cbc-bigm,OPTIMAL,True,54,8.3668,115.64,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,highs-bigm,OPTIMAL,True,54,8.1586,73.32,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,scip-bigm,OPTIMAL,True,54,9.582,0.0,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,gurobi-bigm,OPTIMAL,True,54,0.2194,58.6,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cplex-bigm,OPTIMAL,True,54,0.8317,61.37,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,highs-hull,SAT,False,54,33.1459,114.67,,,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,gurobi-ind,OPTIMAL,True,54,0.0916,35.62,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cplex-ind,OPTIMAL,True,54,4.4135,88.98,54,54,54,30.0
