name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_gap_80_2,gap,A,80,2,milp,highs,OPTIMAL,True,139,0.089,0.0,139,139,139,600.0
A_gap_80_2,gap,A,80,2,milp,scip,OPTIMAL,True,139,0.0413,0.0,139,139,139,600.0
A_gap_80_2,gap,A,80,2,milp,gurobi-ind,OPTIMAL,True,139,0.0072,0.0,139,139,139,600.0
A_gap_80_2,gap,A,80,2,milp,cplex-ind,OPTIMAL,True,139,0.0173,0.0,139,139,139,600.0
A_gap_80_2,gap,A,80,2,cp,gecode,SAT,False,555,600.0,76.75,596,594,593,600.0
A_gap_80_2,gap,A,80,2,cp,cpsat,OPTIMAL,True,139,0.0476,97.3,139,139,139,600.0
A_gap_160_0,gap,A,160,0,omt,z3,OPTIMAL,True,183,14.1285,480.21,,183,183,600.0
A_gap_160_0,gap,A,160,0,omt,optimathsat,TIMEOUT,False,,600.0297,261.56,,,,600.0
A_gap_160_0,gap,A,160,0,milp,cbc,OPTIMAL,True,183,0.4922,97.0,183,183,183,600.0
A_gap_160_0,gap,A,160,0,milp,highs,OPTIMAL,True,183,0.5121,90.6,183,183,183,600.0
A_gap_160_0,gap,A,160,0,milp,scip,OPTIMAL,True,183,0.3107,0.0,183,183,183,600.0
A_gap_160_0,gap,A,160,0,milp,gurobi-ind,OPTIMAL,True,183,0.0259,36.57,183,183,183,600.0
A_gap_160_0,gap,A,160,0,milp,cplex-ind,OPTIMAL,True,183,0.0825,95.57,183,183,183,600.0
A_gap_160_0,gap,A,160,0,cp,gecode,SAT,False,1532,600.0,490.13,1550,1548,1546,600.0
A_gap_160_0,gap,A,160,0,cp,cpsat,OPTIMAL,True,183,1.4781,132.08,183,183,183,600.0
A_gap_160_1,gap,A,160,1,omt,z3,OPTIMAL,True,184,63.5476,481.52,,,,600.0
A_gap_160_1,gap,A,160,1,omt,optimathsat,OPTIMAL,True,184,306.6999,334.31,,,,600.0
A_gap_160_1,gap,A,160,1,milp,cbc,OPTIMAL,True,184,0.2792,94.29,184,184,184,600.0
A_gap_160_1,gap,A,160,1,milp,highs,OPTIMAL,True,184,0.4246,82.37,184,184,184,600.0
A_gap_160_1,gap,A,160,1,milp,scip,OPTIMAL,True,184,0.2206,0.0,184,184,184,600.0
A_gap_160_1,gap,A,160,1,milp,gurobi-ind,OPTIMAL,True,184,0.0353,36.66,184,184,184,600.0
A_gap_160_1,gap,A,160,1,milp,cplex-ind,OPTIMAL,True,184,0.0656,94.83,184,184,184,600.0
A_gap_160_1,gap,A,160,1,cp,gecode,SAT,False,1570,600.0,477.53,1620,1601,1587,600.0
A_gap_160_1,gap,A,160,1,cp,cpsat,OPTIMAL,True,184,0.2631,109.75,184,184,184,600.0
A_gap_160_2,gap,A,160,2,omt,z3,TIMEOUT,False,,600.0368,474.41,,,,600.0
A_gap_160_2,gap,A,160,2,omt,optimathsat,OPTIMAL,True,193,168.6052,326.95,,,,600.0
A_gap_160_2,gap,A,160,2,milp,cbc,OPTIMAL,True,193,0.422,95.01,193,193,193,600.0
