name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_6_0,jobshop,B,6,0,cp,gecode,OPTIMAL,True,42,0.1191,14.87,42,42,42,30.0
B_jobshop_6_0,jobshop,B,6,0,cp,cpsat,OPTIMAL,True,42,0.0098,0.0,42,42,42,30.0
B_jobshop_8_0,jobshop,B,8,0,omt,z3,OPTIMAL,True,54,0.7575,36.69,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,omt,optimathsat,OPTIMAL,True,54,0.717,10.88,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cbc-bigm,OPTIMAL,True,54,9.9851,115.92,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,highs-bigm,OPTIMAL,True,54,9.4688,72.59,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,scip-bigm,OPTIMAL,True,54,10.9539,0.0,,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,highs-hull,SAT,False,54,33.7459,110.06,,,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,gurobi-ind,OPTIMAL,True,54,0.0971,34.53,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,milp,cplex-ind,OPTIMAL,True,54,8.1686,91.6,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,cp,gecode,OPTIMAL,True,54,0.9437,35.08,54,54,54,30.0
B_jobshop_8_0,jobshop,B,8,0,cp,cpsat,OPTIMAL,True,54,0.0044,0.0,54,54,54,30.0
B_jobshop_10_0,jobshop,B,10,0,omt,z3,TIMEOUT,False,,30.0078,56.75,,,,30.0
B_jobshop_10_0,jobshop,B,10,0,omt,optimathsat,TIMEOUT,False,,30.0107,24.28,,,,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,cbc-bigm,SAT,False,68,38.4803,153.33,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-bigm,ERROR,False,,25.826,0.0,,,,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,scip-bigm,SAT,False,68,32.7038,0.0,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,highs-hull,SAT,False,68,33.7348,117.84,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,gurobi-ind,OPTIMAL,True,68,0.7503,36.09,68,68,68,30.0
B_jobshop_10_0,jobshop,B,10,0,milp,cplex-ind,SAT,False,68,32.8535,108.92,,,68,30.0
B_jobshop_10_0,jobshop,B,10,0,cp,gecode,SAT,False,68,30.0,35.41,68,68,68,30.0
B_jobshop_10_0,jobshop,B,10,0,cp,cpsat,OPTIMAL,True,68,0.0051,0.0,68,68,68,30.0
