name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
B_jobshop_8_3,jobshop,B,8,3,omt,z3,OPTIMAL,True,55,0.8202,36.73,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,omt,optimathsat,OPTIMAL,True,55,0.4219,10.48,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,cbc-bigm,OPTIMAL,True,55,11.6508,115.8,,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,highs-bigm,OPTIMAL,True,55,5.0544,72.94,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,scip-bigm,OPTIMAL,True,55,19.4001,0.0,,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,gurobi-bigm,OPTIMAL,True,55,0.162,58.0,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,cplex-bigm,OPTIMAL,True,55,0.9701,61.57,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,highs-hull,OPTIMAL,True,55,91.7886,132.82,,,,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,gurobi-ind,OPTIMAL,True,55,0.1172,35.75,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,milp,cplex-ind,OPTIMAL,True,55,3.6552,88.75,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,cp,gecode,OPTIMAL,True,55,0.6717,35.02,55,55,55,600.0
B_jobshop_8_3,jobshop,B,8,3,cp,cpsat,OPTIMAL,True,55,0.0052,0.0,55,55,55,600.0
B_jobshop_8_4,jobshop,B,8,4,omt,z3,OPTIMAL,True,44,0.7222,36.45,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,omt,optimathsat,OPTIMAL,True,44,0.3716,9.54,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,cbc-bigm,OPTIMAL,True,44,298.1978,109.21,,,,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,highs-bigm,OPTIMAL,True,44,7.1785,74.86,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,scip-bigm,OPTIMAL,True,44,10.8404,0.0,,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,gurobi-bigm,OPTIMAL,True,44,0.1187,57.78,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,cplex-bigm,OPTIMAL,True,44,0.6716,61.32,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,highs-hull,OPTIMAL,True,44,141.2539,138.66,,,,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,gurobi-ind,OPTIMAL,True,44,0.0484,35.63,44,44,44,600.0
B_jobshop_8_4,jobshop,B,8,4,milp,cplex-ind,OPTIMAL,True,44,1.7131,88.48,44,44,44,600.0
